time;host_name;host_id;energy;vm_policy;link_policy;wf_policy;dataset
6459;h_7;7.0;215.2682;LFF;BLA;Priority;dataset-medium
6459;h_6;6.0;215.2632;LFF;BLA;Priority;dataset-medium
6459;h_5;5.0;215.4626;LFF;BLA;Priority;dataset-medium
6459;h_4;4.0;215.2168;LFF;BLA;Priority;dataset-medium
6459;h_3;3.0;215.2425;LFF;BLA;Priority;dataset-medium
6459;h_2;2.0;215.2664;LFF;BLA;Priority;dataset-medium
6459;h_1;1.0;215.3113;LFF;BLA;Priority;dataset-medium
6459;h_0;0.0;215.2641;LFF;BLA;Priority;dataset-medium
6459;h_11;11.0;215.27;LFF;BLA;Priority;dataset-medium
6459;h_10;10.0;215.2682;LFF;BLA;Priority;dataset-medium
6459;h_9;9.0;215.2434;LFF;BLA;Priority;dataset-medium
6459;h_8;8.0;215.4626;LFF;BLA;Priority;dataset-medium
6459;h_7;7.0;215.2682;LFF;BLA;Priority;dataset-medium
6459;h_6;6.0;215.2632;LFF;BLA;Priority;dataset-medium
6459;h_5;5.0;215.4626;LFF;BLA;Priority;dataset-medium
6459;h_4;4.0;215.2168;LFF;BLA;Priority;dataset-medium
6459;h_3;3.0;215.2425;LFF;BLA;Priority;dataset-medium
6459;h_2;2.0;215.2664;LFF;BLA;Priority;dataset-medium
6459;h_1;1.0;215.3113;LFF;BLA;Priority;dataset-medium
6459;h_0;0.0;215.2641;LFF;BLA;Priority;dataset-medium
6459;h_11;11.0;215.27;LFF;BLA;Priority;dataset-medium
6459;h_10;10.0;215.2682;LFF;BLA;Priority;dataset-medium
6459;h_9;9.0;215.2434;LFF;BLA;Priority;dataset-medium
6459;h_8;8.0;215.4626;LFF;BLA;Priority;dataset-medium
6459;h_7;7.0;215.2682;LFF;BLA;Priority;dataset-medium
6459;h_6;6.0;215.2632;LFF;BLA;Priority;dataset-medium
6459;h_5;5.0;215.4626;LFF;BLA;Priority;dataset-medium
6459;h_4;4.0;215.2168;LFF;BLA;Priority;dataset-medium
6459;h_3;3.0;215.2425;LFF;BLA;Priority;dataset-medium
6459;h_2;2.0;215.2664;LFF;BLA;Priority;dataset-medium
6459;h_1;1.0;215.3113;LFF;BLA;Priority;dataset-medium
6459;h_0;0.0;215.2641;LFF;BLA;Priority;dataset-medium
6459;h_11;11.0;215.27;LFF;BLA;Priority;dataset-medium
6459;h_10;10.0;215.2682;LFF;BLA;Priority;dataset-medium
6459;h_9;9.0;215.2434;LFF;BLA;Priority;dataset-medium
6459;h_8;8.0;215.4626;LFF;BLA;Priority;dataset-medium
6459;h_7;7.0;215.2682;LFF;BLA;Priority;dataset-medium
6459;h_6;6.0;215.2632;LFF;BLA;Priority;dataset-medium
6459;h_5;5.0;215.4626;LFF;BLA;Priority;dataset-medium
6459;h_4;4.0;215.2168;LFF;BLA;Priority;dataset-medium
6459;h_3;3.0;215.2425;LFF;BLA;Priority;dataset-medium
6459;h_2;2.0;215.2664;LFF;BLA;Priority;dataset-medium
6459;h_1;1.0;215.3113;LFF;BLA;Priority;dataset-medium
6459;h_0;0.0;215.2641;LFF;BLA;Priority;dataset-medium
6459;h_11;11.0;215.27;LFF;BLA;Priority;dataset-medium
6459;h_10;10.0;215.2682;LFF;BLA;Priority;dataset-medium
6459;h_9;9.0;215.2434;LFF;BLA;Priority;dataset-medium
6459;h_8;8.0;215.4626;LFF;BLA;Priority;dataset-medium
6459;h_7;7.0;215.2682;LFF;BLA;Priority;dataset-medium
6459;h_6;6.0;215.2632;LFF;BLA;Priority;dataset-medium
6459;h_5;5.0;215.4626;LFF;BLA;Priority;dataset-medium
6459;h_4;4.0;215.2168;LFF;BLA;Priority;dataset-medium
6459;h_3;3.0;215.2425;LFF;BLA;Priority;dataset-medium
6459;h_2;2.0;215.2664;LFF;BLA;Priority;dataset-medium
6459;h_1;1.0;215.3113;LFF;BLA;Priority;dataset-medium
6459;h_0;0.0;215.2641;LFF;BLA;Priority;dataset-medium
6459;h_11;11.0;215.27;LFF;BLA;Priority;dataset-medium
6459;h_10;10.0;215.2682;LFF;BLA;Priority;dataset-medium
6459;h_9;9.0;215.2434;LFF;BLA;Priority;dataset-medium
6459;h_8;8.0;215.4626;LFF;BLA;Priority;dataset-medium
6459;h_7;7.0;215.2682;LFF;BLA;Priority;dataset-medium
6459;h_6;6.0;215.2632;LFF;BLA;Priority;dataset-medium
6459;h_5;5.0;215.4626;LFF;BLA;Priority;dataset-medium
6459;h_4;4.0;215.2168;LFF;BLA;Priority;dataset-medium
6459;h_3;3.0;215.2425;LFF;BLA;Priority;dataset-medium
6459;h_2;2.0;215.2664;LFF;BLA;Priority;dataset-medium
6459;h_1;1.0;215.3113;LFF;BLA;Priority;dataset-medium
6459;h_0;0.0;215.2641;LFF;BLA;Priority;dataset-medium
6459;h_11;11.0;215.27;LFF;BLA;Priority;dataset-medium
6459;h_10;10.0;215.2682;LFF;BLA;Priority;dataset-medium
6459;h_9;9.0;215.2434;LFF;BLA;Priority;dataset-medium
6459;h_8;8.0;215.4626;LFF;BLA;Priority;dataset-medium
6459;h_7;7.0;215.2682;LFF;BLA;Priority;dataset-medium
6459;h_6;6.0;215.2632;LFF;BLA;Priority;dataset-medium
6459;h_5;5.0;215.4626;LFF;BLA;Priority;dataset-medium
6459;h_4;4.0;215.2168;LFF;BLA;Priority;dataset-medium
6459;h_3;3.0;215.2425;LFF;BLA;Priority;dataset-medium
6459;h_2;2.0;215.2664;LFF;BLA;Priority;dataset-medium
6459;h_1;1.0;215.3113;LFF;BLA;Priority;dataset-medium
6459;h_0;0.0;215.2641;LFF;BLA;Priority;dataset-medium
6459;h_11;11.0;215.27;LFF;BLA;Priority;dataset-medium
6459;h_10;10.0;215.2682;LFF;BLA;Priority;dataset-medium
6459;h_9;9.0;215.2434;LFF;BLA;Priority;dataset-medium
6459;h_8;8.0;215.4626;LFF;BLA;Priority;dataset-medium
6459;h_7;7.0;215.2682;LFF;BLA;Priority;dataset-medium
6459;h_6;6.0;215.2632;LFF;BLA;Priority;dataset-medium
6459;h_5;5.0;215.4626;LFF;BLA;Priority;dataset-medium
6459;h_4;4.0;215.2168;LFF;BLA;Priority;dataset-medium
6459;h_3;3.0;215.2425;LFF;BLA;Priority;dataset-medium
6459;h_2;2.0;215.2664;LFF;BLA;Priority;dataset-medium
6459;h_1;1.0;215.3113;LFF;BLA;Priority;dataset-medium
6459;h_0;0.0;215.2641;LFF;BLA;Priority;dataset-medium
6460;h_11;11.0;215.27;LFF;BLA;Priority;dataset-medium
6460;h_10;10.0;215.2682;LFF;BLA;Priority;dataset-medium
6460;h_9;9.0;215.2434;LFF;BLA;Priority;dataset-medium
6460;h_8;8.0;215.4626;LFF;BLA;Priority;dataset-medium
6460;h_7;7.0;215.2682;LFF;BLA;Priority;dataset-medium
6460;h_6;6.0;215.2632;LFF;BLA;Priority;dataset-medium
6460;h_5;5.0;215.4626;LFF;BLA;Priority;dataset-medium
6460;h_4;4.0;215.2168;LFF;BLA;Priority;dataset-medium
6460;h_3;3.0;215.2425;LFF;BLA;Priority;dataset-medium
6460;h_2;2.0;215.2664;LFF;BLA;Priority;dataset-medium
6460;h_1;1.0;215.3113;LFF;BLA;Priority;dataset-medium
6460;h_0;0.0;215.2641;LFF;BLA;Priority;dataset-medium
6460;h_11;11.0;215.27;LFF;BLA;Priority;dataset-medium
6460;h_10;10.0;215.2682;LFF;BLA;Priority;dataset-medium
6460;h_9;9.0;215.2434;LFF;BLA;Priority;dataset-medium
6460;h_8;8.0;215.4626;LFF;BLA;Priority;dataset-medium
6460;h_7;7.0;215.2682;LFF;BLA;Priority;dataset-medium
6460;h_6;6.0;215.2632;LFF;BLA;Priority;dataset-medium
6460;h_5;5.0;215.4626;LFF;BLA;Priority;dataset-medium
6460;h_4;4.0;215.2168;LFF;BLA;Priority;dataset-medium
6460;h_3;3.0;215.2425;LFF;BLA;Priority;dataset-medium
6460;h_2;2.0;215.2664;LFF;BLA;Priority;dataset-medium
6460;h_1;1.0;215.3113;LFF;BLA;Priority;dataset-medium
6460;h_0;0.0;215.2641;LFF;BLA;Priority;dataset-medium
6460;h_11;11.0;215.27;LFF;BLA;Priority;dataset-medium
6460;h_10;10.0;215.2682;LFF;BLA;Priority;dataset-medium
6460;h_9;9.0;215.2434;LFF;BLA;Priority;dataset-medium
6460;h_8;8.0;215.4626;LFF;BLA;Priority;dataset-medium
6460;h_7;7.0;215.2682;LFF;BLA;Priority;dataset-medium
6460;h_6;6.0;215.2632;LFF;BLA;Priority;dataset-medium
6460;h_5;5.0;215.4626;LFF;BLA;Priority;dataset-medium
6460;h_4;4.0;215.2168;LFF;BLA;Priority;dataset-medium
6460;h_3;3.0;215.2425;LFF;BLA;Priority;dataset-medium
6460;h_2;2.0;215.2664;LFF;BLA;Priority;dataset-medium
6460;h_1;1.0;215.3113;LFF;BLA;Priority;dataset-medium
6460;h_0;0.0;215.2641;LFF;BLA;Priority;dataset-medium
6460;h_11;11.0;215.27;LFF;BLA;Priority;dataset-medium
6460;h_10;10.0;215.2682;LFF;BLA;Priority;dataset-medium
6460;h_9;9.0;215.2434;LFF;BLA;Priority;dataset-medium
6460;h_8;8.0;215.4626;LFF;BLA;Priority;dataset-medium
6460;h_7;7.0;215.2682;LFF;BLA;Priority;dataset-medium
6460;h_6;6.0;215.2632;LFF;BLA;Priority;dataset-medium
6460;h_5;5.0;215.4626;LFF;BLA;Priority;dataset-medium
6460;h_4;4.0;215.2168;LFF;BLA;Priority;dataset-medium
6460;h_3;3.0;215.2425;LFF;BLA;Priority;dataset-medium
6460;h_2;2.0;215.2664;LFF;BLA;Priority;dataset-medium
6460;h_1;1.0;215.3113;LFF;BLA;Priority;dataset-medium
6460;h_0;0.0;215.2641;LFF;BLA;Priority;dataset-medium
6463;h_11;11.0;215.27;LFF;BLA;Priority;dataset-medium
6463;h_10;10.0;215.2682;LFF;BLA;Priority;dataset-medium
6463;h_9;9.0;215.2434;LFF;BLA;Priority;dataset-medium
6463;h_8;8.0;215.4626;LFF;BLA;Priority;dataset-medium
6463;h_7;7.0;215.2682;LFF;BLA;Priority;dataset-medium
6463;h_6;6.0;215.2632;LFF;BLA;Priority;dataset-medium
6463;h_5;5.0;215.4626;LFF;BLA;Priority;dataset-medium
6463;h_4;4.0;215.2168;LFF;BLA;Priority;dataset-medium
6463;h_3;3.0;215.2425;LFF;BLA;Priority;dataset-medium
6463;h_2;2.0;215.2664;LFF;BLA;Priority;dataset-medium
6463;h_1;1.0;215.3113;LFF;BLA;Priority;dataset-medium
6463;h_0;0.0;215.2641;LFF;BLA;Priority;dataset-medium
6463;h_11;11.0;215.27;LFF;BLA;Priority;dataset-medium
6463;h_10;10.0;215.2682;LFF;BLA;Priority;dataset-medium
6463;h_9;9.0;215.2434;LFF;BLA;Priority;dataset-medium
6463;h_8;8.0;215.4626;LFF;BLA;Priority;dataset-medium
6463;h_7;7.0;215.2682;LFF;BLA;Priority;dataset-medium
6463;h_6;6.0;215.2632;LFF;BLA;Priority;dataset-medium
6463;h_5;5.0;215.4626;LFF;BLA;Priority;dataset-medium
6463;h_4;4.0;215.2168;LFF;BLA;Priority;dataset-medium
6463;h_3;3.0;215.2425;LFF;BLA;Priority;dataset-medium
6463;h_2;2.0;215.2664;LFF;BLA;Priority;dataset-medium
6463;h_1;1.0;215.3113;LFF;BLA;Priority;dataset-medium
6463;h_0;0.0;215.2641;LFF;BLA;Priority;dataset-medium
6463;h_11;11.0;215.27;LFF;BLA;Priority;dataset-medium
6463;h_10;10.0;215.2682;LFF;BLA;Priority;dataset-medium
6463;h_9;9.0;215.2434;LFF;BLA;Priority;dataset-medium
6463;h_8;8.0;215.4626;LFF;BLA;Priority;dataset-medium
6463;h_7;7.0;215.2682;LFF;BLA;Priority;dataset-medium
6463;h_6;6.0;215.2632;LFF;BLA;Priority;dataset-medium
6463;h_5;5.0;215.4626;LFF;BLA;Priority;dataset-medium
6463;h_4;4.0;215.2168;LFF;BLA;Priority;dataset-medium
6463;h_3;3.0;215.2425;LFF;BLA;Priority;dataset-medium
6463;h_2;2.0;215.2664;LFF;BLA;Priority;dataset-medium
6463;h_1;1.0;215.3113;LFF;BLA;Priority;dataset-medium
6463;h_0;0.0;215.2641;LFF;BLA;Priority;dataset-medium
6463;h_11;11.0;215.27;LFF;BLA;Priority;dataset-medium
6463;h_10;10.0;215.2682;LFF;BLA;Priority;dataset-medium
6463;h_9;9.0;215.2434;LFF;BLA;Priority;dataset-medium
6463;h_8;8.0;215.4626;LFF;BLA;Priority;dataset-medium
6463;h_7;7.0;215.2682;LFF;BLA;Priority;dataset-medium
6463;h_6;6.0;215.2632;LFF;BLA;Priority;dataset-medium
6463;h_5;5.0;215.4626;LFF;BLA;Priority;dataset-medium
6463;h_4;4.0;215.2168;LFF;BLA;Priority;dataset-medium
6463;h_3;3.0;215.2425;LFF;BLA;Priority;dataset-medium
6463;h_2;2.0;215.2664;LFF;BLA;Priority;dataset-medium
6463;h_1;1.0;215.3113;LFF;BLA;Priority;dataset-medium
6463;h_0;0.0;215.2641;LFF;BLA;Priority;dataset-medium
6463;h_11;11.0;215.27;LFF;BLA;Priority;dataset-medium
6463;h_10;10.0;215.2682;LFF;BLA;Priority;dataset-medium
6463;h_9;9.0;215.2434;LFF;BLA;Priority;dataset-medium
6463;h_8;8.0;215.4626;LFF;BLA;Priority;dataset-medium
6463;h_7;7.0;215.2682;LFF;BLA;Priority;dataset-medium
6463;h_6;6.0;215.2632;LFF;BLA;Priority;dataset-medium
6463;h_5;5.0;215.4626;LFF;BLA;Priority;dataset-medium
6463;h_4;4.0;215.2168;LFF;BLA;Priority;dataset-medium
6463;h_3;3.0;215.2425;LFF;BLA;Priority;dataset-medium
6463;h_2;2.0;215.2664;LFF;BLA;Priority;dataset-medium
6463;h_1;1.0;215.3113;LFF;BLA;Priority;dataset-medium
6463;h_0;0.0;215.2641;LFF;BLA;Priority;dataset-medium
6463;h_11;11.0;215.27;LFF;BLA;Priority;dataset-medium
6463;h_10;10.0;215.2682;LFF;BLA;Priority;dataset-medium
6463;h_9;9.0;215.2434;LFF;BLA;Priority;dataset-medium
6463;h_8;8.0;215.4626;LFF;BLA;Priority;dataset-medium
6463;h_7;7.0;215.2682;LFF;BLA;Priority;dataset-medium
6463;h_6;6.0;215.2632;LFF;BLA;Priority;dataset-medium
6463;h_5;5.0;215.4626;LFF;BLA;Priority;dataset-medium
6463;h_4;4.0;215.2168;LFF;BLA;Priority;dataset-medium
6463;h_3;3.0;215.2425;LFF;BLA;Priority;dataset-medium
6463;h_2;2.0;215.2664;LFF;BLA;Priority;dataset-medium
6463;h_1;1.0;215.3113;LFF;BLA;Priority;dataset-medium
6463;h_0;0.0;215.2641;LFF;BLA;Priority;dataset-medium
6463;h_11;11.0;215.27;LFF;BLA;Priority;dataset-medium
6463;h_10;10.0;215.2682;LFF;BLA;Priority;dataset-medium
6463;h_9;9.0;215.2434;LFF;BLA;Priority;dataset-medium
6463;h_8;8.0;215.4626;LFF;BLA;Priority;dataset-medium
6463;h_7;7.0;215.2682;LFF;BLA;Priority;dataset-medium
6463;h_6;6.0;215.2632;LFF;BLA;Priority;dataset-medium
6463;h_5;5.0;215.4626;LFF;BLA;Priority;dataset-medium
6463;h_4;4.0;215.2168;LFF;BLA;Priority;dataset-medium
6463;h_3;3.0;215.2425;LFF;BLA;Priority;dataset-medium
6463;h_2;2.0;215.2664;LFF;BLA;Priority;dataset-medium
6463;h_1;1.0;215.3113;LFF;BLA;Priority;dataset-medium
6463;h_0;0.0;215.2641;LFF;BLA;Priority;dataset-medium
6463;h_11;11.0;215.27;LFF;BLA;Priority;dataset-medium
6463;h_10;10.0;215.2682;LFF;BLA;Priority;dataset-medium
6463;h_9;9.0;215.2434;LFF;BLA;Priority;dataset-medium
6463;h_8;8.0;215.4626;LFF;BLA;Priority;dataset-medium
6463;h_7;7.0;215.2682;LFF;BLA;Priority;dataset-medium
6463;h_6;6.0;215.2632;LFF;BLA;Priority;dataset-medium
6463;h_5;5.0;215.4626;LFF;BLA;Priority;dataset-medium
6463;h_4;4.0;215.2168;LFF;BLA;Priority;dataset-medium
6463;h_3;3.0;215.2425;LFF;BLA;Priority;dataset-medium
6463;h_2;2.0;215.2664;LFF;BLA;Priority;dataset-medium
6463;h_1;1.0;215.3113;LFF;BLA;Priority;dataset-medium
6463;h_0;0.0;215.2641;LFF;BLA;Priority;dataset-medium
6463;h_11;11.0;215.27;LFF;BLA;Priority;dataset-medium
6463;h_10;10.0;215.2682;LFF;BLA;Priority;dataset-medium
6463;h_9;9.0;215.2434;LFF;BLA;Priority;dataset-medium
6463;h_8;8.0;215.4626;LFF;BLA;Priority;dataset-medium
6463;h_7;7.0;215.2682;LFF;BLA;Priority;dataset-medium
6463;h_6;6.0;215.2632;LFF;BLA;Priority;dataset-medium
6463;h_5;5.0;215.4626;LFF;BLA;Priority;dataset-medium
6463;h_4;4.0;215.2168;LFF;BLA;Priority;dataset-medium
6463;h_3;3.0;215.2425;LFF;BLA;Priority;dataset-medium
6463;h_2;2.0;215.2664;LFF;BLA;Priority;dataset-medium
6463;h_1;1.0;215.3113;LFF;BLA;Priority;dataset-medium
6463;h_0;0.0;215.2641;LFF;BLA;Priority;dataset-medium
6463;h_11;11.0;215.27;LFF;BLA;Priority;dataset-medium
6463;h_10;10.0;215.2682;LFF;BLA;Priority;dataset-medium
6463;h_9;9.0;215.2434;LFF;BLA;Priority;dataset-medium
6463;h_8;8.0;215.4626;LFF;BLA;Priority;dataset-medium
6463;h_7;7.0;215.2682;LFF;BLA;Priority;dataset-medium
6463;h_6;6.0;215.2632;LFF;BLA;Priority;dataset-medium
6463;h_5;5.0;215.4626;LFF;BLA;Priority;dataset-medium
6463;h_4;4.0;215.2168;LFF;BLA;Priority;dataset-medium
6463;h_3;3.0;215.2425;LFF;BLA;Priority;dataset-medium
6463;h_2;2.0;215.2664;LFF;BLA;Priority;dataset-medium
6463;h_1;1.0;215.3113;LFF;BLA;Priority;dataset-medium
6463;h_0;0.0;215.2641;LFF;BLA;Priority;dataset-medium
6463;h_11;11.0;215.27;LFF;BLA;Priority;dataset-medium
6463;h_10;10.0;215.2682;LFF;BLA;Priority;dataset-medium
6463;h_9;9.0;215.2434;LFF;BLA;Priority;dataset-medium
6463;h_8;8.0;215.4626;LFF;BLA;Priority;dataset-medium
6463;h_7;7.0;215.2682;LFF;BLA;Priority;dataset-medium
6463;h_6;6.0;215.2632;LFF;BLA;Priority;dataset-medium
6463;h_5;5.0;215.4626;LFF;BLA;Priority;dataset-medium
6463;h_4;4.0;215.2168;LFF;BLA;Priority;dataset-medium
6463;h_3;3.0;215.2425;LFF;BLA;Priority;dataset-medium
6463;h_2;2.0;215.2664;LFF;BLA;Priority;dataset-medium
6463;h_1;1.0;215.3113;LFF;BLA;Priority;dataset-medium
6463;h_0;0.0;215.2641;LFF;BLA;Priority;dataset-medium
6463;h_11;11.0;215.27;LFF;BLA;Priority;dataset-medium
6463;h_10;10.0;215.2682;LFF;BLA;Priority;dataset-medium
6463;h_9;9.0;215.2434;LFF;BLA;Priority;dataset-medium
6463;h_8;8.0;215.4626;LFF;BLA;Priority;dataset-medium
6463;h_7;7.0;215.2682;LFF;BLA;Priority;dataset-medium
6463;h_6;6.0;215.2632;LFF;BLA;Priority;dataset-medium
6463;h_5;5.0;215.4626;LFF;BLA;Priority;dataset-medium
6463;h_4;4.0;215.2168;LFF;BLA;Priority;dataset-medium
6463;h_3;3.0;215.2425;LFF;BLA;Priority;dataset-medium
6463;h_2;2.0;215.2664;LFF;BLA;Priority;dataset-medium
6463;h_1;1.0;215.3113;LFF;BLA;Priority;dataset-medium
6463;h_0;0.0;215.2641;LFF;BLA;Priority;dataset-medium
6465;h_11;11.0;215.6035;LFF;BLA;Priority;dataset-medium
6465;h_10;10.0;215.6017;LFF;BLA;Priority;dataset-medium
6465;h_9;9.0;215.5769;LFF;BLA;Priority;dataset-medium
6465;h_8;8.0;215.7964;LFF;BLA;Priority;dataset-medium
6465;h_7;7.0;215.6017;LFF;BLA;Priority;dataset-medium
6465;h_6;6.0;215.5967;LFF;BLA;Priority;dataset-medium
6465;h_5;5.0;215.7964;LFF;BLA;Priority;dataset-medium
6465;h_4;4.0;215.5502;LFF;BLA;Priority;dataset-medium
6465;h_3;3.0;215.576;LFF;BLA;Priority;dataset-medium
6465;h_2;2.0;215.5999;LFF;BLA;Priority;dataset-medium
6465;h_1;1.0;215.6449;LFF;BLA;Priority;dataset-medium
6465;h_0;0.0;215.5976;LFF;BLA;Priority;dataset-medium
6465;h_11;11.0;215.6035;LFF;BLA;Priority;dataset-medium
6465;h_10;10.0;215.6017;LFF;BLA;Priority;dataset-medium
6465;h_9;9.0;215.5769;LFF;BLA;Priority;dataset-medium
6465;h_8;8.0;215.7964;LFF;BLA;Priority;dataset-medium
6465;h_7;7.0;215.6017;LFF;BLA;Priority;dataset-medium
6465;h_6;6.0;215.5967;LFF;BLA;Priority;dataset-medium
6465;h_5;5.0;215.7964;LFF;BLA;Priority;dataset-medium
6465;h_4;4.0;215.5502;LFF;BLA;Priority;dataset-medium
6465;h_3;3.0;215.576;LFF;BLA;Priority;dataset-medium
6465;h_2;2.0;215.5999;LFF;BLA;Priority;dataset-medium
6465;h_1;1.0;215.6449;LFF;BLA;Priority;dataset-medium
6465;h_0;0.0;215.5976;LFF;BLA;Priority;dataset-medium
6465;h_11;11.0;215.6035;LFF;BLA;Priority;dataset-medium
6465;h_10;10.0;215.6017;LFF;BLA;Priority;dataset-medium
6465;h_9;9.0;215.5769;LFF;BLA;Priority;dataset-medium
6465;h_8;8.0;215.7964;LFF;BLA;Priority;dataset-medium
6465;h_7;7.0;215.6017;LFF;BLA;Priority;dataset-medium
6465;h_6;6.0;215.5967;LFF;BLA;Priority;dataset-medium
6465;h_5;5.0;215.7964;LFF;BLA;Priority;dataset-medium
6465;h_4;4.0;215.5502;LFF;BLA;Priority;dataset-medium
6465;h_3;3.0;215.576;LFF;BLA;Priority;dataset-medium
6465;h_2;2.0;215.5999;LFF;BLA;Priority;dataset-medium
6465;h_1;1.0;215.6449;LFF;BLA;Priority;dataset-medium
6465;h_0;0.0;215.5976;LFF;BLA;Priority;dataset-medium
6465;h_11;11.0;215.6035;LFF;BLA;Priority;dataset-medium
6465;h_10;10.0;215.6017;LFF;BLA;Priority;dataset-medium
6465;h_9;9.0;215.5769;LFF;BLA;Priority;dataset-medium
6465;h_8;8.0;215.7964;LFF;BLA;Priority;dataset-medium
6465;h_7;7.0;215.6017;LFF;BLA;Priority;dataset-medium
6465;h_6;6.0;215.5967;LFF;BLA;Priority;dataset-medium
6465;h_5;5.0;215.7964;LFF;BLA;Priority;dataset-medium
6465;h_4;4.0;215.5502;LFF;BLA;Priority;dataset-medium
6465;h_3;3.0;215.576;LFF;BLA;Priority;dataset-medium
6465;h_2;2.0;215.5999;LFF;BLA;Priority;dataset-medium
6465;h_1;1.0;215.6449;LFF;BLA;Priority;dataset-medium
6465;h_0;0.0;215.5976;LFF;BLA;Priority;dataset-medium
6465;h_11;11.0;215.6035;LFF;BLA;Priority;dataset-medium
6465;h_10;10.0;215.6017;LFF;BLA;Priority;dataset-medium
6465;h_9;9.0;215.5769;LFF;BLA;Priority;dataset-medium
6465;h_8;8.0;215.7964;LFF;BLA;Priority;dataset-medium
6465;h_7;7.0;215.6017;LFF;BLA;Priority;dataset-medium
6465;h_6;6.0;215.5967;LFF;BLA;Priority;dataset-medium
6465;h_5;5.0;215.7964;LFF;BLA;Priority;dataset-medium
6465;h_4;4.0;215.5502;LFF;BLA;Priority;dataset-medium
6465;h_3;3.0;215.576;LFF;BLA;Priority;dataset-medium
6465;h_2;2.0;215.5999;LFF;BLA;Priority;dataset-medium
6465;h_1;1.0;215.6449;LFF;BLA;Priority;dataset-medium
6465;h_0;0.0;215.5976;LFF;BLA;Priority;dataset-medium
6465;h_11;11.0;215.6035;LFF;BLA;Priority;dataset-medium
6465;h_10;10.0;215.6017;LFF;BLA;Priority;dataset-medium
6465;h_9;9.0;215.5769;LFF;BLA;Priority;dataset-medium
6465;h_8;8.0;215.7964;LFF;BLA;Priority;dataset-medium
6465;h_7;7.0;215.6017;LFF;BLA;Priority;dataset-medium
6465;h_6;6.0;215.5967;LFF;BLA;Priority;dataset-medium
6465;h_5;5.0;215.7964;LFF;BLA;Priority;dataset-medium
6465;h_4;4.0;215.5502;LFF;BLA;Priority;dataset-medium
6465;h_3;3.0;215.576;LFF;BLA;Priority;dataset-medium
6465;h_2;2.0;215.5999;LFF;BLA;Priority;dataset-medium
6465;h_1;1.0;215.6449;LFF;BLA;Priority;dataset-medium
6465;h_0;0.0;215.5976;LFF;BLA;Priority;dataset-medium
6465;h_11;11.0;215.6035;LFF;BLA;Priority;dataset-medium
6465;h_10;10.0;215.6017;LFF;BLA;Priority;dataset-medium
6465;h_9;9.0;215.5769;LFF;BLA;Priority;dataset-medium
6465;h_8;8.0;215.7964;LFF;BLA;Priority;dataset-medium
6465;h_7;7.0;215.6017;LFF;BLA;Priority;dataset-medium
6465;h_6;6.0;215.5967;LFF;BLA;Priority;dataset-medium
6465;h_5;5.0;215.7964;LFF;BLA;Priority;dataset-medium
6465;h_4;4.0;215.5502;LFF;BLA;Priority;dataset-medium
6465;h_3;3.0;215.576;LFF;BLA;Priority;dataset-medium
6465;h_2;2.0;215.5999;LFF;BLA;Priority;dataset-medium
6465;h_1;1.0;215.6449;LFF;BLA;Priority;dataset-medium
6465;h_0;0.0;215.5976;LFF;BLA;Priority;dataset-medium
6465;h_11;11.0;215.6035;LFF;BLA;Priority;dataset-medium
6465;h_10;10.0;215.6017;LFF;BLA;Priority;dataset-medium
6465;h_9;9.0;215.5769;LFF;BLA;Priority;dataset-medium
6465;h_8;8.0;215.7964;LFF;BLA;Priority;dataset-medium
6465;h_7;7.0;215.6017;LFF;BLA;Priority;dataset-medium
6465;h_6;6.0;215.5967;LFF;BLA;Priority;dataset-medium
6465;h_5;5.0;215.7964;LFF;BLA;Priority;dataset-medium
6465;h_4;4.0;215.5502;LFF;BLA;Priority;dataset-medium
6465;h_3;3.0;215.576;LFF;BLA;Priority;dataset-medium
6465;h_2;2.0;215.5999;LFF;BLA;Priority;dataset-medium
6465;h_1;1.0;215.6449;LFF;BLA;Priority;dataset-medium
6465;h_0;0.0;215.5976;LFF;BLA;Priority;dataset-medium
6465;h_11;11.0;215.6035;LFF;BLA;Priority;dataset-medium
6465;h_10;10.0;215.6017;LFF;BLA;Priority;dataset-medium
6465;h_9;9.0;215.5769;LFF;BLA;Priority;dataset-medium
6465;h_8;8.0;215.7964;LFF;BLA;Priority;dataset-medium
6465;h_7;7.0;215.6017;LFF;BLA;Priority;dataset-medium
6465;h_6;6.0;215.5967;LFF;BLA;Priority;dataset-medium
6465;h_5;5.0;215.7964;LFF;BLA;Priority;dataset-medium
6465;h_4;4.0;215.5502;LFF;BLA;Priority;dataset-medium
6465;h_3;3.0;215.576;LFF;BLA;Priority;dataset-medium
6465;h_2;2.0;215.5999;LFF;BLA;Priority;dataset-medium
6465;h_1;1.0;215.6449;LFF;BLA;Priority;dataset-medium
6465;h_0;0.0;215.5976;LFF;BLA;Priority;dataset-medium
6465;h_11;11.0;215.6035;LFF;BLA;Priority;dataset-medium
6465;h_10;10.0;215.6017;LFF;BLA;Priority;dataset-medium
6465;h_9;9.0;215.5769;LFF;BLA;Priority;dataset-medium
6465;h_8;8.0;215.7964;LFF;BLA;Priority;dataset-medium
6465;h_7;7.0;215.6017;LFF;BLA;Priority;dataset-medium
6465;h_6;6.0;215.5967;LFF;BLA;Priority;dataset-medium
6465;h_5;5.0;215.7964;LFF;BLA;Priority;dataset-medium
